UPC,Название,Исполнитель,Платформа,Вид использования,Период начала,Период окончания,Количество,Вознаграждение Лицензиара (Авторские),Вознаграждение Лицензиара (Смежные),Лейбл
5063945393687,Связаны,"POVOD, Полумягкие",Одноклассники,Аудиостриминг,,,12,"0,04",0,ICECREAMMUSIC
5063945393687,Связаны,"POVOD, Полумягкие",Яндекс.Музыка,Аудиостриминг,,,28,0,"0,28",ICECREAMMUSIC
5063945393687,Связаны,"POVOD, Полумягкие",Яндекс.Музыка,Аудиостриминг,,,109,0,"0,74",ICECREAMMUSIC
5063945393687,Связаны,"POVOD, Полумягкие",Яндекс.Музыка,Аудиостриминг,,,97,0,1,ICECREAMMUSIC
5063945393687,Связаны,"POVOD, Полумягкие",Яндекс.Музыка,Подписка,,,435,0,"17,32",ICECREAMMUSIC
5063945393687,Связаны,"POVOD, Полумягкие",Яндекс.Музыка,Аудиостриминг,,,4726,0,"32,2",ICECREAMMUSIC
5063945393687,Связаны,"POVOD, Полумягкие",Яндекс.Музыка,Подписка,,,18904,0,"751,43",ICECREAMMUSIC
5063635188999,Сейчас или никогда,CHEDLY,vk,Аудиостриминг,,,1,0,"0,01",ICECREAMMUSIC
5063635188999,Сейчас или никогда,CHEDLY,vk,Аудиостриминг,,,1,0,"0,01",ICECREAMMUSIC
5063635188999,Сейчас или никогда,CHEDLY,vk,Аудиостриминг,,,1,0,"0,02",ICECREAMMUSIC
5063635188999,Сейчас или никогда,CHEDLY,vk,Аудиостриминг,,,3,0,"0,05",ICECREAMMUSIC
5063635188999,Сейчас или никогда,CHEDLY,vk,Аудиостриминг,,,4,0,"0,07",ICECREAMMUSIC
5063635188999,Сейчас или никогда,CHEDLY,vk,Подписка,,,2,0,"0,25",ICECREAMMUSIC
5063635188999,Сейчас или никогда,CHEDLY,vk,Подписка,,,2,0,"0,31",ICECREAMMUSIC
5063635188999,Сейчас или никогда,CHEDLY,vk,Аудиостриминг,,,3,"0,01",0,ICECREAMMUSIC
5063635188999,Сейчас или никогда,CHEDLY,vk,Аудиостриминг,,,4,"0,01",0,ICECREAMMUSIC
5063635188999,Сейчас или никогда,CHEDLY,vk,Подписка,,,2,"0,06",0,ICECREAMMUSIC
5063635188999,Сейчас или никогда,CHEDLY,vk,Подписка,,,2,"0,08",0,ICECREAMMUSIC
5063635188999,Сейчас или никогда,CHEDLY,Яндекс.Музыка,Аудиостриминг,,,1,0,0,ICECREAMMUSIC
5063635188999,Сейчас или никогда,CHEDLY,Яндекс.Музыка,Аудиостриминг,,,1,0,0,ICECREAMMUSIC
5063635188999,Сейчас или никогда,CHEDLY,Яндекс.Музыка,Подписка,,,1,0,"0,02",ICECREAMMUSIC
5063635188999,Сейчас или никогда,CHEDLY,Яндекс.Музыка,Подписка,,,2,0,"0,06",ICECREAMMUSIC
5063635188999,Сейчас или никогда,CHEDLY,Яндекс.Музыка,Подписка,,,1,"0,01",0,ICECREAMMUSIC
5063635748292,Семь рассветов без тебя,WhiteFluffy,MusixMatch,Тексты песен,,,5,"0,02",0,ICECREAMMUSIC
5063635748292,Семь рассветов без тебя,WhiteFluffy,YouTube,Аудио,,,53,0,"0,01",ICECREAMMUSIC
5063635748292,Семь рассветов без тебя,WhiteFluffy,YouTube,Аудио,,,24,0,"0,03",ICECREAMMUSIC
5063635748292,Семь рассветов без тебя,WhiteFluffy,YouTube Premium,Подписка,,,5,0,"0,63",ICECREAMMUSIC
5063635748292,Семь рассветов без тебя,WhiteFluffy,Яндекс.Музыка,Аудиостриминг,,,1,0,0,ICECREAMMUSIC
5063635748292,Семь рассветов без тебя,WhiteFluffy,Яндекс.Музыка,Аудиостриминг,,,1,0,0,ICECREAMMUSIC
5063635748292,Семь рассветов без тебя,WhiteFluffy,Яндекс.Музыка,Аудиостриминг,,,1,0,"0,01",ICECREAMMUSIC
5063635748292,Семь рассветов без тебя,WhiteFluffy,Яндекс.Музыка,Аудиостриминг,,,2,0,"0,01",ICECREAMMUSIC
5063635748292,Семь рассветов без тебя,WhiteFluffy,Яндекс.Музыка,Подписка,,,2,0,"0,05",ICECREAMMUSIC
5063635748292,Семь рассветов без тебя,WhiteFluffy,Яндекс.Музыка,Подписка,,,3,0,"0,08",ICECREAMMUSIC
5063635748292,Семь рассветов без тебя,WhiteFluffy,Яндекс.Музыка,Подписка,,,5,0,"0,18",ICECREAMMUSIC
5063635748292,Семь рассветов без тебя,WhiteFluffy,Яндекс.Музыка,Подписка,,,4,"0,02",0,ICECREAMMUSIC
5063316685113,СИЛУЭТ,Tripowy,vk,Аудиостриминг,,,1,0,"0,01",ICECREAMMUSIC
5063316685113,СИЛУЭТ,Tripowy,vk,Аудиостриминг,,,1,0,"0,01",ICECREAMMUSIC
5063316685113,СИЛУЭТ,Tripowy,vk,Аудиостриминг,,,1,0,"0,01",ICECREAMMUSIC
5063316685113,СИЛУЭТ,Tripowy,vk,Аудиостриминг,,,2,0,"0,03",ICECREAMMUSIC
5063316685113,СИЛУЭТ,Tripowy,vk,Аудиостриминг,,,2,0,"0,03",ICECREAMMUSIC
5063316685113,СИЛУЭТ,Tripowy,vk,Аудиостриминг,,,5,0,"0,09",ICECREAMMUSIC
5063316685113,СИЛУЭТ,Tripowy,vk,Подписка,,,2,0,"0,15",ICECREAMMUSIC
5063316685113,СИЛУЭТ,Tripowy,vk,Подписка,,,3,0,"0,2",ICECREAMMUSIC
5063316685113,СИЛУЭТ,Tripowy,vk,Подписка,,,3,0,"0,23",ICECREAMMUSIC
5063316685113,СИЛУЭТ,Tripowy,vk,Аудиостриминг,,,2,"0,01",0,ICECREAMMUSIC
5063316685113,СИЛУЭТ,Tripowy,vk,Аудиостриминг,,,2,"0,01",0,ICECREAMMUSIC
5063316685113,СИЛУЭТ,Tripowy,vk,Аудиостриминг,,,5,"0,02",0,ICECREAMMUSIC
5063316685113,СИЛУЭТ,Tripowy,vk,Подписка,,,2,"0,04",0,ICECREAMMUSIC
5063316685113,СИЛУЭТ,Tripowy,vk,Подписка,,,3,"0,05",0,ICECREAMMUSIC
5063316685113,СИЛУЭТ,Tripowy,vk,Подписка,,,3,"0,06",0,ICECREAMMUSIC
5063316685113,СИЛУЭТ,Tripowy,Яндекс.Музыка,Аудиостриминг,,,1,0,0,ICECREAMMUSIC
5063316685113,СИЛУЭТ,Tripowy,Яндекс.Музыка,Подписка,,,1,0,"0,02",ICECREAMMUSIC
5063316685113,СИЛУЭТ,Tripowy,Яндекс.Музыка,Подписка,,,2,"0,01",0,ICECREAMMUSIC
5063635097727,СКУЧАЕШЬ,YUNG$HVED,Apple Music,Подписка,,,2,"0,03",0,ICECREAMMUSIC
5063635097727,СКУЧАЕШЬ,YUNG$HVED,MusixMatch,Тексты песен,,,14,"0,03",0,ICECREAMMUSIC
5063635097727,СКУЧАЕШЬ,YUNG$HVED,vk,Аудиостриминг,,,1,0,"0,02",ICECREAMMUSIC
5063635097727,СКУЧАЕШЬ,YUNG$HVED,vk,Аудиостриминг,,,1,0,"0,02",ICECREAMMUSIC
5063635097727,СКУЧАЕШЬ,YUNG$HVED,vk,Аудиостриминг,,,2,0,"0,03",ICECREAMMUSIC
5063635097727,СКУЧАЕШЬ,YUNG$HVED,vk,Аудиостриминг,,,2,"0,01",0,ICECREAMMUSIC
5063635097727,СКУЧАЕШЬ,YUNG$HVED,КИОН Музыка,Подписка,,,1,0,"0,07",ICECREAMMUSIC
5063635097727,СКУЧАЕШЬ,YUNG$HVED,КИОН Музыка,Подписка,,,1,"0,02",0,ICECREAMMUSIC
5063635097727,СКУЧАЕШЬ,YUNG$HVED,Яндекс.Музыка,Аудиостриминг,,,1,0,0,ICECREAMMUSIC
5063635097727,СКУЧАЕШЬ,YUNG$HVED,Яндекс.Музыка,Аудиостриминг,,,1,0,0,ICECREAMMUSIC
5063635097727,СКУЧАЕШЬ,YUNG$HVED,Яндекс.Музыка,Подписка,,,3,0,"0,08",ICECREAMMUSIC
5063635097727,СКУЧАЕШЬ,YUNG$HVED,Яндекс.Музыка,Подписка,,,4,0,"0,1",ICECREAMMUSIC
5063635097727,СКУЧАЕШЬ,YUNG$HVED,Яндекс.Музыка,Подписка,,,6,"0,03",0,ICECREAMMUSIC
5063466212139,СЛЕДУЙ ЗА МНОЙ,CANDYL,vk,Аудиостриминг,,,1,0,"0,01",ICECREAMMUSIC
5063466212139,СЛЕДУЙ ЗА МНОЙ,CANDYL,vk,Подписка,,,1,0,"0,13",ICECREAMMUSIC
5063466212139,СЛЕДУЙ ЗА МНОЙ,CANDYL,vk,Подписка,,,1,"0,03",0,ICECREAMMUSIC
5063466212139,СЛЕДУЙ ЗА МНОЙ,CANDYL,Яндекс.Музыка,Аудиостриминг,,,1,0,0,ICECREAMMUSIC
5063466212139,СЛЕДУЙ ЗА МНОЙ,CANDYL,Яндекс.Музыка,Аудиостриминг,,,1,0,0,ICECREAMMUSIC
5063466212139,СЛЕДУЙ ЗА МНОЙ,CANDYL,Яндекс.Музыка,Аудиостриминг,,,1,0,0,ICECREAMMUSIC
5063466212139,СЛЕДУЙ ЗА МНОЙ,CANDYL,Яндекс.Музыка,Подписка,,,1,0,"0,02",ICECREAMMUSIC
5063466212139,СЛЕДУЙ ЗА МНОЙ,CANDYL,Яндекс.Музыка,Подписка,,,2,0,"0,06",ICECREAMMUSIC
5063466212139,СЛЕДУЙ ЗА МНОЙ,CANDYL,Яндекс.Музыка,Подписка,,,2,0,"0,06",ICECREAMMUSIC
5063466212139,СЛЕДУЙ ЗА МНОЙ,CANDYL,Яндекс.Музыка,Подписка,,,16,"0,1",0,ICECREAMMUSIC
5063466075796,Сленг,BARCETON,vk,Аудиостриминг,,,1,0,"0,02",ICECREAMMUSIC
5063466075796,Сленг,BARCETON,Яндекс.Музыка,Аудиостриминг,,,1,0,0,ICECREAMMUSIC
5063466075796,Сленг,BARCETON,Яндекс.Музыка,Аудиостриминг,,,1,0,0,ICECREAMMUSIC
5063466075796,Сленг,BARCETON,Яндекс.Музыка,Подписка,,,1,0,"0,02",ICECREAMMUSIC
5063466075796,Сленг,BARCETON,Яндекс.Музыка,Подписка,,,4,0,"0,1",ICECREAMMUSIC
5063466075796,Сленг,BARCETON,Яндекс.Музыка,Подписка,,,3,"0,01",0,ICECREAMMUSIC
5063316940526,Слов,BARCETON,vk,Аудиостриминг,,,1,0,"0,01",ICECREAMMUSIC
5063316940526,Слов,BARCETON,vk,Аудиостриминг,,,1,0,"0,02",ICECREAMMUSIC
5063316940526,Слов,BARCETON,vk,Аудиостриминг,,,4,0,"0,06",ICECREAMMUSIC
5063316940526,Слов,BARCETON,vk,Подписка,,,2,0,"0,15",ICECREAMMUSIC
5063316940526,Слов,BARCETON,vk,Аудиостриминг,,,4,"0,01",0,ICECREAMMUSIC
5063316940526,Слов,BARCETON,vk,Подписка,,,2,"0,04",0,ICECREAMMUSIC
5063316940526,Слов,BARCETON,YouTube,Аудиостриминг,,,7,0,"0,05",ICECREAMMUSIC
5063316940526,Слов,BARCETON,Яндекс.Музыка,Аудиостриминг,,,1,0,0,ICECREAMMUSIC
5063316940526,Слов,BARCETON,Яндекс.Музыка,Аудиостриминг,,,1,0,0,ICECREAMMUSIC
5063316940526,Слов,BARCETON,Яндекс.Музыка,Аудиостриминг,,,1,0,"0,01",ICECREAMMUSIC
5063316940526,Слов,BARCETON,Яндекс.Музыка,Подписка,,,1,0,"0,02",ICECREAMMUSIC
5063316940526,Слов,BARCETON,Яндекс.Музыка,Подписка,,,3,0,"0,08",ICECREAMMUSIC
5063316940526,Слов,BARCETON,Яндекс.Музыка,Подписка,,,4,0,"0,13",ICECREAMMUSIC
5063316940526,Слов,BARCETON,Яндекс.Музыка,Подписка,,,2,"0,01",0,ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",vk,Аудиостриминг,,,1,0,"0,03",ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",vk,Аудиостриминг,,,3,0,"0,09",ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",vk,Аудиостриминг,,,4,0,"0,13",ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",vk,Аудиостриминг,,,16,0,"0,32",ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",vk,Пробная подписка,,,1,0,"0,36",ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",vk,Аудиостриминг,,,21,0,"0,44",ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",vk,Аудиостриминг,,,22,0,"0,45",ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",vk,Подписка,,,6,0,"0,77",ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",vk,Подписка,,,13,0,"2,03",ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",vk,Подписка,,,21,0,"2,94",ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",vk,Аудиостриминг,,,18,"0,06",0,ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",vk,Аудиостриминг,,,25,"0,08",0,ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",vk,Аудиостриминг,,,24,"0,08",0,ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",vk,Пробная подписка,,,1,"0,09",0,ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",vk,Подписка,,,6,"0,19",0,ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",vk,Тексты песен,,,10,"0,36",0,ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",vk,Подписка,,,15,"0,5",0,ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",vk,Подписка,,,24,"0,73",0,ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",Одноклассники,Аудиостриминг,,,1,0,"0,02",ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",Яндекс.Музыка,Аудиостриминг,,,1,0,0,ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",Яндекс.Музыка,Аудиостриминг,,,1,0,"0,01",ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",Яндекс.Музыка,Аудиостриминг,,,2,0,"0,01",ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",Яндекс.Музыка,Подписка,,,3,0,"0,08",ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",Яндекс.Музыка,Подписка,,,4,0,"0,15",ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",Яндекс.Музыка,Подписка,,,8,0,"0,27",ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",Яндекс.Музыка,Аудиостриминг,,,4,"0,01",0,ICECREAMMUSIC
5063833830836,Снегопад,"Qtoni, VYSHUTIN",Яндекс.Музыка,Подписка,,,32,"0,18",0,ICECREAMMUSIC
5063833447843,СНОУДЕН,nineywofive,TikTok,Видео,,,1,0,"0,02",ICECREAMMUSIC
5063833447843,СНОУДЕН,nineywofive,vk,Аудиостриминг,,,1,0,"0,01",ICECREAMMUSIC
5063833447843,СНОУДЕН,nineywofive,vk,Аудиостриминг,,,1,0,"0,02",ICECREAMMUSIC
5063833447843,СНОУДЕН,nineywofive,vk,Аудиостриминг,,,2,0,"0,03",ICECREAMMUSIC
5063833447843,СНОУДЕН,nineywofive,vk,Аудиостриминг,,,2,0,"0,03",ICECREAMMUSIC
5063833447843,СНОУДЕН,nineywofive,vk,Аудиостриминг,,,4,0,"0,06",ICECREAMMUSIC
5063833447843,СНОУДЕН,nineywofive,vk,Подписка,,,1,0,"0,13",ICECREAMMUSIC
5063833447843,СНОУДЕН,nineywofive,vk,Подписка,,,3,0,"0,46",ICECREAMMUSIC
5063833447843,СНОУДЕН,nineywofive,vk,Аудиостриминг,,,2,"0,01",0,ICECREAMMUSIC
5063833447843,СНОУДЕН,nineywofive,vk,Аудиостриминг,,,2,"0,01",0,ICECREAMMUSIC
5063833447843,СНОУДЕН,nineywofive,vk,Аудиостриминг,,,4,"0,01",0,ICECREAMMUSIC
5063833447843,СНОУДЕН,nineywofive,vk,Подписка,,,1,"0,03",0,ICECREAMMUSIC
5063833447843,СНОУДЕН,nineywofive,vk,Подписка,,,3,"0,11",0,ICECREAMMUSIC
5063833447843,СНОУДЕН,nineywofive,Яндекс.Музыка,Аудиостриминг,,,1,0,0,ICECREAMMUSIC
5063833447843,СНОУДЕН,nineywofive,Яндекс.Музыка,Подписка,,,1,0,"0,02",ICECREAMMUSIC
5063833447843,СНОУДЕН,nineywofive,Яндекс.Музыка,Подписка,,,12,"0,07",0,ICECREAMMUSIC
5063635581103,Солдату,FATAL',vk,Аудиостриминг,,,7,0,"0,15",ICECREAMMUSIC
5063635581103,Солдату,FATAL',vk,Аудиостриминг,,,11,0,"0,21",ICECREAMMUSIC
5063635581103,Солдату,FATAL',vk,Аудиостриминг,,,28,0,"0,58",ICECREAMMUSIC
5063635581103,Солдату,FATAL',vk,Аудиостриминг,,,8,"0,03",0,ICECREAMMUSIC
5063635581103,Солдату,FATAL',vk,Аудиостриминг,,,12,"0,04",0,ICECREAMMUSIC
5063635581103,Солдату,FATAL',vk,Аудиостриминг,,,32,"0,1",0,ICECREAMMUSIC
5063635581103,Солдату,FATAL',КИОН Музыка,Подписка,,,5,0,"0,42",ICECREAMMUSIC
5063635581103,Солдату,FATAL',КИОН Музыка,Подписка,,,5,"0,09",0,ICECREAMMUSIC
5063635581103,Солдату,FATAL',Яндекс.Музыка,Аудиостриминг,,,1,0,"0,01",ICECREAMMUSIC
5063635581103,Солдату,FATAL',Яндекс.Музыка,Аудиостриминг,,,11,0,"0,07",ICECREAMMUSIC
5063635581103,Солдату,FATAL',Яндекс.Музыка,Аудиостриминг,,,32,0,"0,21",ICECREAMMUSIC
5063635581103,Солдату,FATAL',Яндекс.Музыка,Аудиостриминг,,,139,0,"0,91",ICECREAMMUSIC
5063635581103,Солдату,FATAL',Яндекс.Музыка,Подписка,,,41,0,"1,6",ICECREAMMUSIC
5063635581103,Солдату,FATAL',Яндекс.Музыка,Подписка,,,125,0,"4,96",ICECREAMMUSIC
5063635581103,Солдату,FATAL',Яндекс.Музыка,Подписка,,,554,0,"21,18",ICECREAMMUSIC
5063635581103,Солдату,FATAL',Яндекс.Музыка,Подписка,,,808,"4,7",0,ICECREAMMUSIC
5063833740043,Спичка,Manali Crime,KKBOX,Подписка,,,4,0,"0,41",ICECREAMMUSIC
5063833740043,Спичка,Manali Crime,KKBOX,Подписка,,,4,0,"0,41",ICECREAMMUSIC
5063833740043,Спичка,Manali Crime,Snap,Видео,,,65,0,"0,13",ICECREAMMUSIC
5063833740043,Спичка,Manali Crime,vk,Аудиостриминг,,,1,0,"0,02",ICECREAMMUSIC
5063833740043,Спичка,Manali Crime,vk,Аудиостриминг,,,1,0,"0,03",ICECREAMMUSIC
5063833740043,Спичка,Manali Crime,vk,Аудиостриминг,,,2,0,"0,05",ICECREAMMUSIC
5063833740043,Спичка,Manali Crime,vk,Аудиостриминг,,,7,0,"0,15",ICECREAMMUSIC
5063833740043,Спичка,Manali Crime,vk,Подписка,,,4,0,"0,51",ICECREAMMUSIC
